country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,gdp_per_capita,gdp_variation
KIR,KIRIBATI,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),MICRONESIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2019,1750.99750920482,1.73347401094057
KIR,KIRIBATI,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),MICRONESIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2020,1769.43211760217,-2.27952355228955
KIR,KIRIBATI,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),MICRONESIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2021,2253.82500103057,6.5969687469682
KIR,KIRIBATI,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),MICRONESIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2022,2075.90844085067,2.23928655354328
KIR,KIRIBATI,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),MICRONESIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,2106.76000405677,
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,0.0,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,0.0,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,4748.39284354226,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,4444.5230858112,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,4378.78429775998,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,4023.99037772478,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,4176.11038180964,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,3887.34562038245,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,3871.94559219275,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,3694.96497750415,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,3551.58710706336,0.0
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,4485.60842678202,0.118996333430687
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,4835.69104574325,-2.33946574912547
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,5532.43234039128,-12.0461650165501
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,12526.6031710726,-18.0770336525294
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,10881.7216440289,-17.5558265346701
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,11141.1981409668,-0.0728517532238584
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,11237.7967179507,-9.90946431104578
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,11567.0653748784,0.763158114760557
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,17385.8942886966,7.24255314037383
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1980,19031.9051902,-23.7630883360282
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1981,15825.191918191,-22.9514955811007
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1982,12978.8949980867,-15.9455962653042
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1983,11965.3390511088,2.87568996438094
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1984,11918.6168925905,0.825844853519484
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1985,11321.663553949,-7.98202682465829
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1986,9076.70885221848,4.25928304119745
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1987,10895.6500280404,3.90699965176427
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1988,9692.34754600725,-13.4956518163269
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1989,10964.6929080372,21.1942464998563
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1990,10937.5415268808,-2.90644267442678
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1991,8147.10807329839,-26.4531088639358
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1992,12146.19505586,51.1035091581689
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1993,14317.7209419057,31.0104104388079
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1994,14929.7441110335,8.94369840376427
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1995,16168.165602374,3.78870129848272
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1996,18201.0958607918,-2.22845237949566
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1997,16977.3895620399,-0.819070755595845
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1998,14066.9509572183,0.479689867621317
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1999,15853.6264423466,-4.66954369474961
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2000,19296.3471698729,1.76596434147542
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2001,17374.2318664227,-2.45214152569666
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2002,18512.7523035862,0.421240897856848
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2003,22690.655175144,14.5507976912199
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2004,27552.2827399787,7.81613775807561
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2005,36122.6142741227,6.67935670476243
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2006,42946.6374104066,1.6976352381691
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2007,45709.4132876371,-0.0585846444072189
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2008,55585.1889344442,-3.06795857769427
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2009,37907.1001320042,-11.8648164745831
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2010,39212.2726673435,-7.27583425210489
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2011,49169.6063983139,2.99931110683738
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2012,52155.2225460479,0.0983288463795873
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2013,49651.0439709448,-3.77371737360727
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2014,44368.781373043,-3.83157179676363
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2015,29882.2126867068,-3.83270012098829
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2016,27323.6890643847,-1.43152239503821
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2017,29047.6535822842,-8.16879020750208
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2018,32067.9623689512,-1.26570102294164
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2019,31707.8737464917,-0.471027646764739
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2020,25236.0755520534,-3.90786290383718
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2021,34043.542153557,3.18476964251985
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2022,40077.238047746,0.58248950967598
KWT,KUWAIT,,WESTERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,33729.7985494456,
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,46.9517802688466,0.0
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,47.0464636332084,-1.13198629168232
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,53.5421254364935,11.9403703211041
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,58.4076957931387,7.37932648009554
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,62.6207647163176,5.11048794058154
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,64.255497720391,-0.794535884595675
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,64.2951651830872,-3.54287112508291
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,64.8393253862871,7.0152581777628
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,64.809251529746,-3.9529810564847
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,67.0950360280091,-2.07736836661826
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,67.4401975761263,-1.43886797141862
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,72.4076446248424,1.4343007037433
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,73.9566189783241,-3.65226671969542
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,106.991292251913,22.0934666602339
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,128.666618214693,7.21995002858708
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,123.231375218727,-16.4511267325274
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,117.825077692245,7.54268485529079
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,149.860460251124,18.3385218042602
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,200.845413521682,14.9941714608236
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,212.370938385373,-0.0380445167258614
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1980,306.815565970065,-5.53495631975296
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1981,299.839326847018,-2.19449272103662
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1982,233.939892397725,1.46776133251802
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1983,252.017748063376,-0.917132307576523
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1984,210.998495414288,2.5557662771063
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1985,165.373921882027,-0.25717695813087
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1986,191.375758184053,2.06110283000073
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1987,236.451032636079,-1.47316355235876
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1988,270.36712009929,6.32662578704914
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1989,279.035252539421,3.67419823598037
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1990,329.563785157203,4.03788867674339
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1991,382.291247739142,5.06906633065643
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1992,443.624297195576,5.19238547462368
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1993,439.365410681482,1.95754937004924
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1994,455.593586203956,4.55519517771128
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1995,513.413448796175,2.03489246937004
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1996,479.671394625707,4.4737795209935
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1997,501.981388900965,2.88404384128545
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1998,464.683745548265,1.0335881718662
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1999,455.650054387377,0.215961480049515
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2000,442.779545779081,3.84034989034289
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2001,412.677473676821,3.71996350434441
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2002,388.92334985135,1.0355999970419
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2003,583.270036200288,5.06649512855877
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2004,766.685820928242,2.41103579960742
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2005,861.381496414995,4.42249766024187
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2006,925.467485502842,4.65948787654852
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2007,861.188420899563,3.75025688346649
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2008,898.482517882593,4.81119838923493
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2009,878.847950537772,-1.96870088552072
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2010,1119.47557793042,4.45925951436652
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2011,1280.73390931581,3.69398595274109
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2012,1217.93071228944,5.27066659627468
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2013,1151.03735837227,0.696148188602265
LSO,LESOTHO,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,SOUTHERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2014,1173.5377928819,0.557309193389017
