country_code;region_name;sub_region_name;intermediate_region;country_name;income_group;year;total_gdp;total_gdp_million;gdp_variation
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;1999;482009370.37037;482.00937037037;6.89836243368677
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2000;520044370.37037;520.04437037037;4.88795213650562
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2001;520444185.185185;520.444185185185;-2.02390004072058
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2002;540336925.925926;540.3369259259259;3.43732352954147
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2003;591018407.407407;591.018407407407;9.46397343076491
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2004;599118592.592593;599.1185925925929;-0.647450316084857
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2005;695555555.555555;695.555555555555;13.2761883306272
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2006;698700666.666667;698.700666666667;-3.99532824427482
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2007;758683592.592593;758.683592592593;6.12345094741467
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2008;825976037.037037;825.976037037037;0.947542624907697
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2009;771275555.555555;771.275555555555;-6.61328134799545
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2010;771014814.814815;771.014814814815;-0.511146187173722
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2011;778655555.555555;778.655555555555;0.764773550338731
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2012;799881481.481481;799.8814814814809;-1.15483816409801
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2013;842618518.518518;842.6185185185179;2.35109801677905
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2014;911496296.296296;911.496296296296;7.34212396037948
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2015;997007407.407407;997.0074074074071;6.44522314693144
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2016;1061640740.74074;1061.6407407407398;3.7396039558691
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2017;1125685185.18519;1125.68518518519;4.43867566948151
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2018;1166514814.81481;1166.51481481481;4.36144039364797
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2019;1213485185.18519;1213.48518518519;0.676511738873756
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2020;1043411111.11111;1043.41111111111;-13.7566222572107
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2021;1122800000.0;1122.8;4.68747816934534
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2022;1224577777.77778;1224.57777777778;7.32074061551874
GRD;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CARIBBEAN;GRENADA;INGRESO MEDIANO ALTO;2023;1316733333.33333;1316.73333333333;3.56612861773655
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1960;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1961;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1962;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1963;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1964;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1965;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1966;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1967;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1968;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1969;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1970;69520026.6666667;69.5200266666667;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1971;88466738.2497268;88.4667382497268;13.0608513612033
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1972;106101297.801272;106.10129780127201;6.17727355508018
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1973;140153748.243656;140.153748243656;6.80600898222268
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1974;169918948.629182;169.918948629182;5.70625399277014
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1975;211190630.329609;211.190630329609;0.64624014300631
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1976;240779417.7857;240.7794177857;5.959208506051
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1977;282269749.160113;282.26974916011295;8.82231529693058
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1978;355987433.41569;355.98743341569;6.01671719108315
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1979;420645821.540488;420.645821540488;4.86059746427543
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1980;476051740.773769;476.05174077376904;8.67600626452334
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1981;435748993.418421;435.748993418421;0.665279571920863
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1982;402403041.029269;402.403041029269;-4.41966084202994
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1983;416184071.019417;416.184071019417;3.45721666110607
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1984;379371901.490374;379.371901490374;-5.17961548785489
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1985;412876382.829174;412.87638282917396;3.65638798948321
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1986;603016292.686978;603.016292686978;7.09732273388732
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1987;787390408.953269;787.390408953269;5.5158721029223
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1988;898607670.624413;898.607670624413;5.6036107077353
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1989;929799902.191124;929.7999021911239;6.6595450277086
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1990;1018977280.32928;1018.97728032928;-11.7195329863483
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1991;1016500069.25708;1016.50006925708;-0.113464594236802
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1992;1037916162.54976;1037.91616254976;-5.1117000323197
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1993;927214151.76793;927.21415176793;-5.02793262942515
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1994;1005887539.32049;1005.88753932049;5.92436980149209
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1995;1208953287.06598;1208.95328706598;3.72867748911121
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1996;1197515569.08202;1197.51556908202;1.52963736132679
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1997;1072154433.84538;1072.15443384538;1.46892638096972
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1998;1149858069.75766;1149.85806975766;7.75798174482551
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;1999;1131555107.04907;1131.5551070490699;1.37788444524006
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2000;1068025016.00862;1068.02501600862;7.10159688181619
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2001;1086170703.9816;1086.1707039816001;1.26903507902787
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2002;1169136716.03557;1169.1367160355699;-0.971177310665553
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2003;1558759823.08169;1558.75982308169;4.43004572118211
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2004;1822499769.23938;1822.49976923938;6.90658283676629
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2005;1849802648.36391;1849.80264836391;4.98749177090193
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2006;2013106929.50031;2013.10692950031;5.55569490080012
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2007;2249811295.6608;2249.8112956608;2.3524379811805
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2008;2499092314.41875;2499.09231441875;6.1661327018619
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2009;2529963903.22685;2529.96390322685;0.865952328886948
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2010;2503167187.49305;2503.1671874930503;1.73582505889665
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2011;2684461375.46585;2684.46137546585;-0.496519391959083
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2012;2609678486.36749;2609.6784863674898;1.39419335955625
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2013;2684946990.12448;2684.9469901244797;-1.29828069335511
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2014;2842065708.35962;2842.06570835962;4.7421356730152
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2015;2499113022.81675;2499.11302281675;-2.52931802394475
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2016;2707139544.46695;2707.13954446695;4.68195410972302
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2017;2851613679.03433;2851.61367903433;0.0527281828800312
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2018;3055782146.15957;3055.7821461595704;0.62306542854094
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2019;2997309971.87623;2997.3099718762296;2.83217756798683
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2020;3082884653.2456;3082.8846532456;0.187608793759281
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2021;3235809504.29871;3235.8095042987097;1.29021048770599
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2022;0.0;0.0;0.0
GRL;AMERICAS;NORTHERN AMERICA;NO DATA;GREENLAND;INGRESO ALTO;2023;0.0;0.0;0.0
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1960;1043599900.0;1043.5999;0.0
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1961;1076699900.0;1076.6999;4.29851834874688
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1962;1143600000.0;1143.6;3.53650126284866
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1963;1262800000.0;1262.8;9.54104393054875
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1964;1299099900.0;1299.0999;4.63299243190491
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1965;1331399900.0;1331.3999;4.36176931452728
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1966;1390700000.0;1390.7;5.51210399019357
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1967;1453500000.0;1453.5;4.11217561696343
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1968;1610500000.0;1610.5;8.76603505425516
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1969;1715399900.0;1715.3999;4.73690901583991
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1970;1904000000.0;1904.0;5.70788359811974
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1971;1984800000.0;1984.8;5.58375454736793
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1972;2101300000.0;2101.3;7.33305162061406
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1973;2569200100.0;2569.2001;6.78283433749129
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1974;3161499900.0;3161.4999;6.37502990286956
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1975;3645900000.0;3645.9;1.94999082158344
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1976;4365300200.0;4365.3002;7.38726562476302
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1977;5480500200.0;5480.5002;7.80922068405067
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1978;6070600200.0;6070.6002;4.99668981954586
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1979;6902600200.0;6902.6002;4.71345609171885
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1980;7878700000.0;7878.7;3.75997816033124
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1981;8607500300.0;8607.5003;0.646858610432233
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1982;8716999700.0;8716.9997;-3.53008900954855
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1983;9050000400.0;9050.0004;-2.57209144433914
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1984;9470000100.0;9470.0001;0.496697752643456
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1985;9721652086.95652;9721.65208695652;-0.609338955584263
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1986;7231963515.98174;7231.96351598174;0.143049595525113
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1987;7084399840.0;7084.39984;3.54398330651921
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1988;7841602824.42748;7841.602824427479;3.89238706354786
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1989;8410724360.79545;8410.72436079545;3.94258951982349
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1990;7650196845.21546;7650.19684521546;3.10256317557587
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1991;9406135143.41165;9406.13514341165;3.65824875006811
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1992;10440781587.5435;10440.7815875435;4.83833884688683
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1993;11400017301.4587;11400.0173014587;3.92713194504024
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1994;12983233310.7467;12983.2333107467;4.03374149641458
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1995;14655404433.2771;14655.404433277099;4.94854750210382
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1996;15674835615.3139;15674.8356153139;2.95777988740716
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1997;17790026221.6139;17790.026221613898;4.36408994678341
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1998;19395491992.9939;19395.4919929939;4.99352780305848
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;1999;18318412251.3642;18318.4122513642;3.8470621889051
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2000;19288929030.0508;19288.9290300508;3.6088687174876
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2001;18405220247.4412;18405.2202474412;2.33257486608854
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2002;20444205991.025;20444.205991025003;3.83928708556792
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2003;21576351798.9145;21576.3517989145;2.56037766801896
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2004;23577298094.6571;23577.2980946571;3.13791683609193
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2005;26783389293.922;26783.389293922002;3.27602692588886
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2006;29744246827.1839;29744.2468271839;5.35139778711536
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2007;33567850824.1039;33567.8508241039;6.33771869016203
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2008;38503720224.3166;38503.720224316596;3.29352400028485
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2009;37126148264.6383;37126.1482646383;0.476898106596394
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2010;40676578423.4871;40676.578423487095;2.88417542800377
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2011;46876006272.2387;46876.0062722387;4.16390688293349
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2012;49593929487.1263;49593.9294871263;2.97470856847661
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2013;52996446269.442;52996.446269442;3.69481919881751
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2014;57852153058.502;57852.153058502;4.44397758285268
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2015;62186064718.7424;62186.064718742404;4.09217081621244
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2016;66053403469.0024;66053.4034690024;2.67780255532826
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2017;71653754066.2763;71653.7540662763;3.07985149125689
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2018;73328365862.4329;73328.36586243291;3.40687339997949
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2019;77172317258.6478;77172.3172586478;4.0178979343828
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2020;77719464220.73;77719.46422072999;-1.78555194467604
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2021;86478835636.3813;86478.8356363813;8.03326771516488
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2022;95630524813.106;95630.524813106;4.20015588892568
GTM;AMERICAS;LATIN AMERICA AND THE CARIBBEAN;CENTRAL AMERICA;GUATEMALA;INGRESO MEDIANO ALTO;2023;104450210572.012;104450.21057201199;3.52679214166824
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1960;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1961;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1962;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1963;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1964;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1965;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1966;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1967;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1968;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1969;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1970;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1971;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1972;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1973;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1974;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1975;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1976;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1977;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1978;0.0;0.0;0.0
GUM;OCEANIA;MICRONESIA;NO DATA;GUAM;INGRESO ALTO;1979;0.0;0.0;0.0
